generation,continent,pool
155,0,-16964*1 -16864*1 -16820*1 -16764*1 -16552*1 -16364*1 -16208*2 -15908*1 -15608*1 -15364*2 -15352*1 -15308*2 -15296*1 -15108*1 -14864*1 -14552*1 -14296*2 -14208*1 -14152*2 -14064*1 -13996*2 -13952*1 -13908*7 -13852*4 -13720*1 -12876*18 -12820*18
156,0,-16664*1 -16620*1 -16464*1 -16208*4 -15852*1 -15608*1 -15364*2 -15352*1 -15296*1 -15252*1 -15108*1 -14908*2 -14864*1 -14552*1 -14296*1 -14252*1 -14152*1 -13908*10 -13852*5 -13720*2 -13652*1 -12876*18 -12820*18
157,0,-16508*1 -16408*1 -16264*1 -16208*4 -15852*1 -15608*1 -15364*1 -15352*1 -15296*1 -15252*1 -15108*1 -15096*1 -14908*2 -14296*1 -14196*1 -14008*1 -13908*9 -13852*3 -13752*1 -13520*2 -13508*1 -13364*1 -13132*1 -12876*19 -12820*19
158,0,-16508*1 -16264*1 -16208*4 -15664*1 -15364*1 -15296*2 -15252*1 -15108*1 -14964*1 -14952*1 -14908*1 -14896*1 -14252*1 -14108*1 -13908*8 -13852*2 -13752*1 -13708*1 -13520*3 -13508*1 -13364*2 -12876*17 -12820*22 -12720*1
159,0,-16508*1 -16264*1 -16208*4 -15664*1 -15364*1 -15296*1 -15252*1 -14908*1 -14864*1 -14252*1 -14108*1 -14008*1 -13952*1 -13908*7 -13752*1 -13720*2 -13708*1 -13676*1 -13564*1 -13520*2 -13508*1 -13364*2 -12952*1 -12876*15 -12820*23 -12776*1 -12720*2
160,0,-16308*1 -16264*1 -16208*2 -16008*1 -15608*1 -15364*1 -15296*1 -15252*1 -14964*1 -14052*1 -13908*7 -13864*2 -13720*3 -13708*2 -13676*2 -13520*1 -13408*1 -13364*2 -13264*1 -12952*1 -12876*16 -12820*22 -12808*1 -12776*1 -12720*3
161,0,-16220*1 -16208*2 -16064*1 -15608*1 -15296*1 -15264*1 -15252*1 -14508*1 -14264*1 -14052*1 -13908*6 -13864*2 -13720*1 -13708*2 -13676*1 -13564*1 -13520*1 -13408*1 -13364*2 -13264*1 -13096*1 -12876*16 -12820*24 -12808*1 -12776*2 -12720*3
162,0,-16208*1 -16064*1 -16008*2 -15608*1 -15296*1 -14508*1 -14120*1 -13908*4 -13864*1 -13820*1 -13720*1 -13708*2 -13676*2 -13664*2 -13520*1 -13352*1 -13264*2 -13164*1 -13096*1 -12876*16 -12820*24 -12808*1 -12776*3 -12720*4 -12664*1
163,0,-16108*1 -16008*1 -15296*4 -14364*1 -13908*3 -13720*1 -13708*1 -13676*2 -13664*2 -13608*1 -13520*1 -13464*1 -13264*2 -13196*1 -13008*2 -12964*1 -12876*15 -12820*25 -12808*1 -12776*4 -12720*3 -12664*2 -12652*1
164,0,-16108*1 -15296*5 -13664*3 -13608*1 -13452*1 -13408*1 -13364*1 -13264*2 -13196*1 -13152*1 -13120*1 -13108*1 -13008*2 -12876*14 -12820*25 -12808*1 -12776*5 -12720*4 -12664*4 -12652*2
165,0,-16108*1 -15296*5 -13664*2 -13264*3 -13252*1 -13196*1 -13152*1 -13108*1 -12876*14 -12820*24 -12776*5 -12720*4 -12664*4 -12652*7 -12608*1 -12576*2
166,0,-16108*1 -15296*5 -13264*2 -13108*1 -13008*1 -12876*13 -12852*2 -12820*23 -12776*6 -12764*1 -12720*3 -12664*3 -12652*8 -12576*4 -12564*1 -12508*1 -12476*1
167,0,-16108*1 -15296*5 -12876*12 -12852*1 -12820*21 -12776*6 -12720*1 -12664*3 -12652*10 -12620*2 -12576*4 -12564*2 -12508*3 -12476*4 -12464*1
168,0,-16108*1 -15296*5 -12876*7 -12864*1 -12820*20 -12776*3 -12764*1 -12664*3 -12652*10 -12608*1 -12576*4 -12564*6 -12508*3 -12476*6 -12464*2 -12420*1 -12408*1 -12308*1
169,0,-16108*1 -15296*5 -12876*2 -12820*18 -12808*1 -12776*2 -12708*1 -12664*3 -12652*9 -12608*2 -12576*3 -12564*7 -12508*1 -12476*6 -12464*3 -12420*3 -12408*4 -12364*2 -12308*3
170,0,-16108*1 -15296*5 -12876*1 -12820*16 -12776*1 -12664*3 -12652*6 -12620*1 -12608*1 -12576*3 -12564*9 -12520*1 -12476*6 -12464*3 -12420*3 -12408*7 -12364*4 -12308*5
171,0,-16108*1 -15296*5 -12820*15 -12664*1 -12652*4 -12620*1 -12608*1 -12576*3 -12564*9 -12476*6 -12464*4 -12420*5 -12408*7 -12376*1 -12364*7 -12320*1 -12308*5
172,0,-16108*1 -15296*5 -12820*12 -12664*1 -12652*2 -12576*3 -12564*8 -12552*1 -12520*1 -12476*6 -12464*5 -12420*6 -12408*7 -12376*1 -12364*7 -12308*8 -12264*2
173,0,-16108*1 -15296*5 -12820*10 -12576*2 -12564*5 -12476*5 -12464*6 -12420*8 -12408*8 -12376*4 -12364*8 -12308*9 -12264*3 -12220*2
174,0,-16108*1 -15296*5 -12820*6 -12576*1 -12564*5 -12476*2 -12464*8 -12420*8 -12408*9 -12376*3 -12364*10 -12320*1 -12308*10 -12264*2 -12220*5
175,0,-16108*1 -15296*5 -12820*6 -12564*1 -12464*8 -12420*9 -12408*7 -12376*2 -12364*10 -12320*2 -12308*11 -12264*5 -12220*9
176,0,-16108*1 -15296*5 -12820*1 -12464*10 -12420*8 -12408*5 -12364*12 -12320*7 -12308*9 -12264*4 -12220*14
177,0,-16108*1 -15296*5 -12464*9 -12420*5 -12408*4 -12364*9 -12320*10 -12308*11 -12264*5 -12220*17
178,0,-16108*1 -15296*5 -12464*8 -12420*4 -12408*1 -12364*9 -12320*9 -12308*11 -12264*6 -12220*21 -12164*1
